7749,2.0
7750,1.0
7751,0.0
7752,4.0
7753,3.0
7754,5.0
7755,0.0
7756,0.0
7757,1.0
7758,2.0
7759,0.0
7760,3.0
7761,0.0
7762,2.0
7763,0.0
7764,1.0
7765,1.0
7766,0.0
7767,0.0
7768,1.0
7769,2.0
7770,1.0
7771,1.0
7772,1.0
7773,0.0
7774,0.0
7775,3.0
7776,0.0
7777,2.0
7778,1.0
7779,1.0
7780,0.0
7781,1.0
7782,3.0
7783,1.0
7784,0.0
7785,2.0
7786,3.0
7787,2.0
7788,2.0
7789,2.0
7790,2.0
7791,0.0
7792,1.0
7793,4.0
7794,1.0
7795,0.0
7796,3.0
7797,1.0
7798,0.0
7799,0.0
7800,5.0
7801,0.0
7802,1.0
7803,0.0
7804,3.0
7805,2.0
7806,3.0
7807,3.0
7808,5.0
7809,0.0
7810,1.0
7811,1.0
7812,0.0
7813,2.0
7814,0.0
7815,0.0
7816,2.0
7817,2.0
7818,3.0
7819,1.0
7820,3.0
7821,1.0
7822,0.0
7823,0.0
7824,0.0
7825,2.0
7826,0.0
7827,2.0
7828,3.0
7829,0.0
7830,0.0
7831,1.0
7832,0.0
7833,1.0
7834,1.0
7835,0.0
7836,1.0
7837,2.0
7838,2.0
7839,2.0
7840,3.0
7841,2.0
7842,1.0
7843,0.0
7844,1.0
7845,3.0
7846,2.0
7847,2.0
7848,0.0
7849,2.0
7850,5.0
7851,0.0
7852,2.0
7853,3.0
7854,1.0
7855,1.0
7856,4.0
7857,0.0
7858,2.0
7859,2.0
7860,3.0
7861,1.0
7862,0.0
7863,0.0
7864,1.0
7865,1.0
7866,1.0
7867,0.0
7868,0.0
7869,2.0
7870,1.0
7871,0.0
7872,2.0
7873,2.0
7874,1.0
7875,0.0
7876,1.0
7877,1.0
7878,3.0
7879,1.0
7880,0.0
7881,1.0
7882,1.0
7883,3.0
7884,1.0
7885,0.0
7886,1.0
7887,1.0
7888,2.0
7889,3.0
7890,2.0
7891,1.0
7892,7.0
7893,1.0
7894,1.0
7895,0.0
7896,3.0
7897,1.0
7898,1.0
7899,3.0
7900,0.0
7901,1.0
7902,3.0
7903,2.0
7904,1.0
7905,1.0
7906,2.0
7907,1.0
7908,1.0
7909,0.0
7910,2.0
7911,3.0
7912,1.0
7913,1.0
7914,3.0
7915,1.0
7916,0.0
7917,2.0
7918,0.0
7919,2.0
7920,0.0
7921,5.0
7922,2.0
7923,1.0
7924,0.0
7925,3.0
7926,2.0
7927,1.0
7928,5.0
7929,0.0
7930,2.0
7931,3.0
7932,0.0
7933,2.0
7934,1.0
7935,0.0
7936,1.0
7937,0.0
7938,2.0
7939,2.0
7940,2.0
7941,0.0
7942,3.0
7943,1.0
7944,0.0
7945,2.0
7946,3.0
7947,1.0
7948,6.0
7949,0.0
7950,3.0
7951,2.0
7952,2.0
7953,1.0
7954,1.0
7955,2.0
7956,0.0
7957,1.0
7958,3.0
7959,4.0
7960,3.0
7961,0.0
7962,0.0
7963,0.0
7964,0.0
7965,1.0
7966,2.0
7967,0.0
7968,3.0
7969,2.0
7970,0.0
7971,1.0
7972,2.0
7973,2.0
7974,1.0
7975,1.0
7976,0.0
7977,2.0
7978,1.0
7979,1.0
7980,1.0
7981,3.0
7982,2.0
7983,1.0
7984,0.0
7985,4.0
7986,1.0
7987,0.0
7988,1.0
7989,0.0
7990,0.0
7991,4.0
7992,1.0
7993,1.0
7994,3.0
7995,0.0
7996,1.0
7997,2.0
7998,1.0
7999,3.0
8000,3.0
8001,3.0
8002,3.0
8003,0.0
8004,2.0
8005,1.0
8006,3.0
8007,3.0
8008,0.0
8009,2.0
8010,1.0
8011,3.0
8012,0.0
8013,4.0
8014,4.0
8015,2.0
8016,3.0
8017,4.0
8018,1.0
8019,2.0
8020,1.0
8021,1.0
8022,1.0
8023,0.0
8024,0.0
8025,7.0
8026,2.0
8027,1.0
8028,3.0
8029,3.0
8030,2.0
8031,2.0
8032,2.0
8033,1.0
8034,4.0
8035,1.0
8036,0.0
8037,0.0
8038,1.0
8039,2.0
8040,1.0
8041,0.0
8042,2.0
8043,2.0
8044,5.0
8045,0.0
8046,3.0
8047,0.0
8048,0.0
8049,3.0
8050,1.0
8051,2.0
8052,2.0
8053,0.0
8054,1.0
8055,3.0
8056,2.0
8057,3.0
8058,1.0
8059,1.0
8060,2.0
8061,1.0
8062,0.0
8063,0.0
8064,5.0
8065,1.0
8066,0.0
8067,3.0
8068,0.0
8069,0.0
8070,0.0
8071,3.0
8072,0.0
8073,3.0
8074,1.0
8075,6.0
8076,1.0
8077,1.0
8078,0.0
8079,0.0
8080,0.0
8081,1.0
8082,3.0
8083,2.0
8084,0.0
8085,1.0
8086,1.0
8087,0.0
8088,0.0
8089,0.0
8090,4.0
8091,0.0
8092,2.0
8093,0.0
8094,1.0
8095,0.0
8096,0.0
8097,3.0
8098,7.0
8099,0.0
8100,2.0
8101,0.0
8102,0.0
8103,2.0
8104,2.0
8105,1.0
8106,4.0
8107,0.0
8108,0.0
8109,2.0
8110,0.0
8111,2.0
8112,2.0
8113,0.0
8114,2.0
8115,1.0
8116,1.0
8117,0.0
8118,4.0
8119,0.0
8120,5.0
8121,0.0
8122,1.0
8123,4.0
8124,0.0
8125,4.0
8126,1.0
8127,1.0
8128,2.0
8129,4.0
8130,3.0
8131,1.0
8132,4.0
8133,1.0
8134,2.0
8135,3.0
8136,0.0
8137,1.0
8138,2.0
8139,2.0
8140,0.0
8141,2.0
8142,1.0
8143,0.0
8144,0.0
8145,1.0
8146,0.0
8147,0.0
8148,2.0
8149,0.0
8150,6.0
8151,4.0
8152,1.0
8153,2.0
8154,0.0
8155,1.0
8156,0.0
8157,4.0
8158,2.0
8159,0.0
8160,1.0
8161,4.0
8162,0.0
8163,2.0
8164,4.0
8165,2.0
8166,0.0
8167,3.0
8168,2.0
8169,1.0
8170,1.0
8171,3.0
8172,0.0
8173,2.0
8174,0.0
8175,1.0
8176,1.0
8177,3.0
8178,1.0
8179,0.0
8180,0.0
8181,0.0
8182,0.0
8183,0.0
8184,1.0
8185,0.0
8186,2.0
8187,0.0
8188,1.0
8189,0.0
8190,0.0
8191,1.0
8192,0.0
8193,0.0
8194,1.0
8195,0.0
8196,4.0
8197,6.0
8198,0.0
8199,2.0
8200,1.0
8201,1.0
8202,2.0
8203,0.0
8204,1.0
8205,0.0
8206,0.0
8207,3.0
8208,0.0
8209,2.0
8210,3.0
8211,0.0
8212,1.0
8213,1.0
8214,1.0
8215,0.0
8216,0.0
8217,2.0
8218,2.0
8219,0.0
8220,0.0
8221,3.0
8222,2.0
8223,0.0
8224,0.0
8225,0.0
8226,3.0
8227,2.0
8228,2.0
8229,3.0
8230,2.0
8231,1.0
8232,2.0
8233,4.0
8234,0.0
8235,1.0
8236,0.0
8237,2.0
8238,1.0
8239,5.0
8240,4.0
8241,0.0
8242,0.0
8243,1.0
8244,4.0
8245,2.0
8246,3.0
8247,0.0
8248,0.0
8249,2.0
8250,1.0
8251,1.0
8252,4.0
8253,0.0
8254,0.0
8255,2.0
8256,1.0
8257,2.0
8258,0.0
8259,3.0
8260,1.0
8261,3.0
8262,2.0
8263,2.0
8264,1.0
8265,2.0
8266,1.0
8267,1.0
8268,0.0
8269,0.0
8270,2.0
8271,1.0
8272,3.0
8273,0.0
8274,3.0
8275,2.0
8276,3.0
8277,2.0
8278,1.0
8279,1.0
8280,0.0
8281,1.0
8282,3.0
8283,7.0
8284,2.0
8285,2.0
8286,1.0
8287,0.0
8288,2.0
8289,0.0
8290,0.0
8291,2.0
8292,2.0
8293,2.0
8294,0.0
8295,1.0
8296,1.0
8297,1.0
8298,0.0
8299,2.0
8300,2.0
8301,0.0
8302,0.0
8303,0.0
8304,0.0
8305,6.0
8306,2.0
8307,0.0
8308,2.0
8309,0.0
8310,0.0
8311,1.0
8312,0.0
8313,2.0
8314,1.0
8315,3.0
8316,1.0
8317,3.0
8318,1.0
8319,1.0
8320,1.0
8321,0.0
8322,0.0
8323,0.0
8324,0.0
8325,3.0
8326,3.0
8327,0.0
8328,1.0
8329,2.0
8330,2.0
8331,2.0
8332,3.0
8333,3.0
8334,1.0
8335,2.0
8336,2.0
8337,1.0
8338,3.0
8339,2.0
8340,2.0
8341,3.0
8342,2.0
8343,1.0
8344,1.0
8345,0.0
8346,3.0
8347,2.0
8348,2.0
8349,2.0
8350,0.0
8351,0.0
8352,1.0
8353,0.0
8354,0.0
8355,0.0
8356,0.0
8357,0.0
8358,0.0
8359,0.0
8360,0.0
8361,1.0
8362,1.0
8363,0.0
8364,0.0
8365,0.0
8366,0.0
8367,2.0
8368,0.0
8369,0.0
8370,1.0
8371,1.0
8372,1.0
8373,3.0
8374,3.0
8375,1.0
8376,0.0
8377,0.0
8378,3.0
8379,2.0
8380,0.0
8381,0.0
8382,2.0
8383,0.0
8384,1.0
8385,4.0
8386,1.0
8387,0.0
8388,1.0
8389,1.0
8390,0.0
8391,1.0
8392,0.0
8393,3.0
8394,0.0
8395,1.0
8396,1.0
8397,2.0
8398,3.0
8399,0.0
8400,1.0
8401,1.0
8402,4.0
8403,0.0
8404,1.0
8405,0.0
8406,0.0
8407,1.0
8408,2.0
8409,1.0
8410,0.0
8411,1.0
8412,1.0
8413,0.0
8414,1.0
8415,6.0
8416,3.0
8417,2.0
8418,4.0
8419,3.0
8420,2.0
8421,2.0
8422,0.0
8423,0.0
8424,2.0
8425,3.0
8426,1.0
8427,2.0
8428,2.0
8429,1.0
8430,0.0
8431,2.0
8432,4.0
8433,0.0
8434,1.0
8435,0.0
8436,0.0
8437,3.0
8438,1.0
8439,4.0
8440,0.0
8441,4.0
8442,2.0
8443,1.0
8444,1.0
8445,2.0
8446,0.0
8447,3.0
8448,4.0
8449,2.0
8450,0.0
8451,0.0
8452,1.0
8453,3.0
8454,0.0
8455,1.0
8456,0.0
8457,2.0
8458,1.0
8459,1.0
8460,1.0
8461,0.0
8462,2.0
8463,2.0
8464,2.0
8465,0.0
8466,0.0
8467,0.0
8468,0.0
8469,0.0
8470,0.0
8471,1.0
8472,1.0
8473,0.0
8474,1.0
8475,1.0
8476,2.0
8477,1.0
8478,2.0
8479,1.0
8480,1.0
8481,1.0
8482,0.0
8483,3.0
8484,1.0
8485,2.0
8486,2.0
8487,2.0
8488,2.0
8489,3.0
8490,0.0
8491,1.0
8492,2.0
8493,1.0
8494,2.0
8495,2.0
8496,1.0
8497,2.0
8498,1.0
8499,1.0
8500,2.0
8501,1.0
8502,1.0
8503,1.0
8504,4.0
8505,2.0
8506,2.0
8507,2.0
8508,2.0
8509,4.0
8510,2.0
8511,0.0
8512,3.0
8513,2.0
8514,3.0
8515,1.0
8516,1.0
8517,1.0
8518,1.0
8519,4.0
8520,1.0
8521,1.0
8522,0.0
8523,3.0
8524,2.0
8525,0.0
8526,2.0
8527,2.0
8528,1.0
8529,2.0
8530,1.0
8531,3.0
8532,3.0
8533,1.0
8534,1.0
8535,2.0
8536,2.0
8537,0.0
8538,0.0
8539,4.0
8540,2.0
8541,0.0
8542,2.0
8543,2.0
8544,1.0
8545,0.0
8546,1.0
8547,2.0
8548,1.0
8549,1.0
8550,0.0
8551,2.0
8552,3.0
8553,0.0
8554,1.0
8555,3.0
8556,0.0
8557,0.0
8558,1.0
8559,3.0
8560,0.0
8561,2.0
8562,2.0
8563,2.0
8564,2.0
8565,0.0
8566,2.0
8567,0.0
8568,2.0
8569,0.0
8570,1.0
8571,4.0
8572,2.0
8573,3.0
8574,2.0
8575,2.0
8576,0.0
8577,3.0
8578,1.0
8579,0.0
8580,3.0
8581,0.0
8582,0.0
8583,0.0
8584,2.0
8585,0.0
8586,4.0
8587,1.0
8588,4.0
8589,0.0
8590,1.0
8591,4.0
8592,4.0
8593,5.0
8594,0.0
8595,2.0
8596,2.0
8597,2.0
8598,4.0
8599,0.0
8600,5.0
8601,2.0
8602,2.0
8603,2.0
8604,1.0
8605,2.0
8606,5.0
8607,0.0
8608,0.0
8609,0.0
8610,0.0
8611,0.0
8612,1.0
8613,1.0
8614,0.0
8615,0.0
8616,4.0
8617,0.0
8618,4.0
8619,5.0
8620,5.0
8621,0.0
8622,0.0
8623,4.0
8624,2.0
8625,2.0
8626,2.0
8627,0.0
8628,1.0
8629,1.0
8630,0.0
8631,1.0
8632,0.0
8633,1.0
8634,0.0
8635,2.0
8636,3.0
8637,2.0
8638,4.0
8639,1.0
8640,1.0
8641,3.0
8642,1.0
8643,2.0
8644,2.0
8645,2.0
8646,1.0
8647,4.0
8648,2.0
8649,2.0
8650,2.0
8651,1.0
8652,3.0
8653,0.0
8654,0.0
8655,0.0
8656,0.0
8657,2.0
8658,0.0
8659,0.0
8660,0.0
8661,0.0
8662,0.0
8663,1.0
8664,0.0
8665,2.0
8666,0.0
8667,1.0
8668,2.0
8669,1.0
8670,0.0
8671,0.0
8672,0.0
8673,1.0
8674,2.0
8675,1.0
8676,0.0
8677,0.0
8678,2.0
8679,1.0
8680,1.0
8681,0.0
8682,1.0
8683,1.0
8684,1.0
8685,0.0
8686,0.0
8687,0.0
8688,0.0
8689,2.0
8690,2.0
8691,3.0
8692,1.0
8693,2.0
8694,3.0
8695,1.0
8696,1.0
8697,1.0
8698,2.0
8699,2.0
8700,1.0
8701,1.0
8702,3.0
8703,3.0
8704,3.0
8705,0.0
8706,2.0
8707,2.0
8708,0.0
8709,2.0
8710,0.0
8711,0.0
8712,1.0
8713,1.0
8714,3.0
8715,1.0
8716,1.0
8717,2.0
8718,1.0
8719,2.0
8720,3.0
8721,0.0
8722,2.0
8723,3.0
8724,3.0
8725,1.0
8726,3.0
8727,0.0
8728,0.0
8729,1.0
8730,0.0
8731,2.0
8732,2.0
8733,3.0
8734,0.0
8735,0.0
8736,1.0
8737,1.0
8738,0.0
8739,0.0
8740,1.0
8741,0.0
8742,1.0
8743,3.0
8744,3.0
8745,0.0
8746,1.0
8747,3.0
8748,2.0
8749,2.0
8750,0.0
8751,2.0
8752,0.0
8753,2.0
8754,0.0
8755,6.0
8756,0.0
8757,3.0
8758,1.0
8759,3.0
8760,1.0
8761,1.0
8762,1.0
8763,2.0
8764,3.0
8765,0.0
8766,2.0
8767,1.0
8768,0.0
8769,2.0
8770,2.0
8771,0.0
8772,2.0
8773,3.0
8774,0.0
8775,2.0
8776,0.0
8777,0.0
8778,3.0
8779,1.0
8780,2.0
8781,0.0
8782,0.0
8783,3.0
8784,3.0
8785,0.0
8786,0.0
8787,2.0
8788,1.0
8789,2.0
8790,2.0
8791,2.0
8792,1.0
8793,0.0
8794,1.0
8795,2.0
8796,3.0
8797,1.0
8798,3.0
8799,0.0
