timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770106122,1,train,87,3.0,2.727272727272727,253,-56.1849365234375,4,4.0,0|1|2|3,
1770106158,1,train,88,3.0,2.730337078651685,237,-56.11313247680664,4,4.0,0|1|2|3,
1770106195,1,train,89,3.0,2.7333333333333334,238,-56.642364501953125,4,4.0,0|1|2|3,
1770106232,1,train,90,3.0,2.7362637362637363,242,-55.46942138671875,4,4.0,0|1|2|3,
1770106267,1,train,91,3.0,2.739130434782609,229,-55.902801513671875,4,4.0,0|1|2|3,
1770106308,1,train,92,3.0,2.7419354838709675,272,-56.245182037353516,4,4.0,0|1|2|3,
1770106355,1,train,93,4.0,2.75531914893617,307,-55.87029266357422,4,4.0,0|1|2|3,
1770106385,1,train,94,2.0,2.7473684210526317,196,-55.93238067626953,4,4.0,0|1|2|3,
1770106430,1,train,95,4.0,2.7604166666666665,297,-55.86966323852539,4,4.0,0|1|2|3,
1770106468,1,train,96,3.0,2.7628865979381443,246,-56.38239288330078,4,4.0,0|1|2|3,
1770106499,1,train,97,2.0,2.7551020408163267,201,-54.975894927978516,4,4.0,0|1|2|3,
1770106523,1,train,98,1.0,2.7373737373737375,161,-56.02854919433594,4,4.0,0|1|2|3,
1770106560,1,train,99,3.0,2.74,241,-55.469669342041016,4,4.0,0|1|2|3,
1770106560,1,train_cycle_avg,-1,2.74,2.74,239,-55.902718238830566,-1,,,1.6408534364774936
1770106602,1,test,0,6.0,6.0,365,-55.932212829589844,4,4.0,0|1|2|3,
1770106640,1,test,1,5.0,5.5,323,-56.4376220703125,4,4.0,0|1|2|3,
1770106671,1,test,2,4.0,5.0,269,-56.46369934082031,4,4.0,0|1|2|3,
1770106705,1,test,3,4.0,4.75,293,-55.744956970214844,4,4.0,0|1|2|3,
1770106727,1,test,4,2.0,4.2,186,-55.55880355834961,4,4.0,0|1|2|3,
1770106754,1,test,5,3.0,4.0,234,-56.070648193359375,4,4.0,0|1|2|3,
1770106782,1,test,6,3.0,3.857142857142857,237,-55.756893157958984,4,4.0,0|1|2|3,
1770106808,1,test,7,3.0,3.75,230,-55.996849060058594,4,4.0,0|1|2|3,
1770106844,1,test,8,5.0,3.888888888888889,307,-56.06614303588867,4,4.0,0|1|2|3,
1770106873,1,test,9,3.0,3.8,244,-56.313011169433594,4,4.0,0|1|2|3,
1770106894,1,test,10,1.0,3.5454545454545454,184,-55.25634002685547,4,4.0,0|1|2|3,
1770106931,1,test,11,4.0,3.5833333333333335,318,-56.02996063232422,4,4.0,0|1|2|3,
1770106961,1,test,12,3.0,3.5384615384615383,256,-55.87641525268555,4,4.0,0|1|2|3,
1770107002,1,test,13,5.0,3.642857142857143,355,-55.66776657104492,4,4.0,0|1|2|3,
1770107037,1,test,14,4.0,3.6666666666666665,304,-55.80927658081055,4,4.0,0|1|2|3,
1770107090,1,test,15,7.0,3.875,452,-56.02668762207031,4,4.0,0|1|2|3,
1770107130,1,test,16,6.0,4.0,350,-56.22515869140625,4,4.0,0|1|2|3,
1770107150,1,test,17,1.0,3.8333333333333335,168,-55.87403106689453,4,4.0,0|1|2|3,
1770107216,1,test,18,10.0,4.157894736842105,565,-56.33583068847656,4,4.0,0|1|2|3,
1770107247,1,test,19,4.0,4.15,266,-55.992698669433594,4,4.0,0|1|2|3,
1770107289,1,test,20,6.0,4.238095238095238,360,-55.92454147338867,4,4.0,0|1|2|3,
1770107353,1,test,21,11.0,4.545454545454546,556,-56.36606979370117,4,4.0,0|1|2|3,
1770107382,1,test,22,3.0,4.478260869565218,247,-55.947792053222656,4,4.0,0|1|2|3,
1770107413,1,test,23,4.0,4.458333333333333,265,-55.94459533691406,4,4.0,0|1|2|3,
1770107437,1,test,24,2.0,4.36,207,-55.86722183227539,4,4.0,0|1|2|3,
1770107476,1,test,25,5.0,4.384615384615385,336,-56.08071517944336,4,4.0,0|1|2|3,
1770107510,1,test,26,5.0,4.407407407407407,291,-55.91318893432617,4,4.0,0|1|2|3,
1770107542,1,test,27,4.0,4.392857142857143,281,-56.01493835449219,4,4.0,0|1|2|3,
