timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770053471,1,train,91,0.0,1.1195652173913044,137,-51.00477981567383,3,3.0,0|1|2|3,
1770053505,1,train,92,2.0,1.1290322580645162,218,-52.35710906982422,3,3.0,0|1|2|3,
1770053533,1,train,93,1.0,1.127659574468085,184,-53.494384765625,3,3.0,0|1|2|3,
1770053564,1,train,94,2.0,1.1368421052631579,200,-53.12555694580078,3,3.0,0|1|2|3,
1770053634,1,train,95,9.0,1.21875,458,-53.50115203857422,3,3.0,0|1|2|3,
1770053660,1,train,96,1.0,1.2164948453608246,172,-53.587158203125,3,3.0,0|1|2|3,
1770053688,1,train,97,1.0,1.2142857142857142,183,-53.29413986206055,3,3.0,0|1|2|3,
1770053707,1,train,98,0.0,1.202020202020202,122,-52.87834930419922,3,3.0,0|1|2|3,
1770053730,1,train,99,1.0,1.2,156,-52.45584487915039,3,3.0,0|1|2|3,
1770053730,1,train_cycle_avg,-1,1.2,1.2,182,-53.14858444213867,-1,,,1.4071247279470287
1770053747,1,test,0,0.0,0.0,141,-53.475643157958984,3,3.0,0|1|2|3,
1770053763,1,test,1,0.0,0.0,140,-53.61650085449219,3,3.0,0|1|2|3,
1770053780,1,test,2,1.0,0.3333333333333333,151,-53.35469436645508,3,3.0,0|1|2|3,
1770053809,1,test,3,3.0,1.0,249,-53.901695251464844,3,3.0,0|1|2|3,
1770053831,1,test,4,1.0,1.0,184,-53.257347106933594,3,3.0,0|1|2|3,
1770053851,1,test,5,1.0,1.0,174,-53.56918716430664,3,3.0,0|1|2|3,
1770053866,1,test,6,0.0,0.8571428571428571,137,-53.20490264892578,3,3.0,0|1|2|3,
1770053891,1,test,7,2.0,1.0,211,-53.516719818115234,3,3.0,0|1|2|3,
1770053912,1,test,8,2.0,1.1111111111111112,183,-53.83123779296875,3,3.0,0|1|2|3,
1770053932,1,test,9,1.0,1.1,173,-53.90816116333008,3,3.0,0|1|2|3,
1770053947,1,test,10,0.0,1.0,130,-53.86227035522461,3,3.0,0|1|2|3,
1770053972,1,test,11,2.0,1.0833333333333333,215,-54.09880065917969,3,3.0,0|1|2|3,
1770053988,1,test,12,0.0,1.0,135,-53.818538665771484,3,3.0,0|1|2|3,
1770054011,1,test,13,2.0,1.0714285714285714,207,-53.7949104309082,3,3.0,0|1|2|3,
1770054036,1,test,14,2.0,1.1333333333333333,206,-53.6981086730957,3,3.0,0|1|2|3,
1770054064,1,test,15,3.0,1.25,247,-53.356536865234375,3,3.0,0|1|2|3,
1770054085,1,test,16,1.0,1.2352941176470589,183,-53.89835739135742,3,3.0,0|1|2|3,
1770054103,1,test,17,0.0,1.1666666666666667,150,-54.13237380981445,3,3.0,0|1|2|3,
1770054126,1,test,18,2.0,1.2105263157894737,204,-53.67404556274414,3,3.0,0|1|2|3,
1770054148,1,test,19,1.0,1.2,183,-53.588008880615234,3,3.0,0|1|2|3,
1770054166,1,test,20,1.0,1.1904761904761905,164,-53.77143859863281,3,3.0,0|1|2|3,
1770054182,1,test,21,0.0,1.1363636363636365,134,-53.549339294433594,3,3.0,0|1|2|3,
1770054197,1,test,22,0.0,1.0869565217391304,131,-53.54662322998047,3,3.0,0|1|2|3,
1770054222,1,test,23,2.0,1.125,213,-53.58905029296875,3,3.0,0|1|2|3,
1770054249,1,test,24,3.0,1.2,237,-53.72935104370117,3,3.0,0|1|2|3,
1770054265,1,test,25,0.0,1.1538461538461537,141,-53.52607345581055,3,3.0,0|1|2|3,
1770054289,1,test,26,2.0,1.1851851851851851,206,-53.15147399902344,3,3.0,0|1|2|3,
1770054314,1,test,27,2.0,1.2142857142857142,210,-53.74848937988281,3,3.0,0|1|2|3,
1770054334,1,test,28,1.0,1.206896551724138,173,-53.87178421020508,3,3.0,0|1|2|3,
1770054349,1,test,29,0.0,1.1666666666666667,137,-53.81679916381836,3,3.0,0|1|2|3,
1770054383,1,test,30,3.0,1.2258064516129032,294,-53.99143600463867,3,3.0,0|1|2|3,
1770054401,1,test,31,0.0,1.1875,149,-53.80940246582031,3,3.0,0|1|2|3,
1770054424,1,test,32,2.0,1.2121212121212122,201,-53.42020034790039,3,3.0,0|1|2|3,
1770054443,1,test,33,1.0,1.2058823529411764,166,-53.36612319946289,3,3.0,0|1|2|3,
1770054472,1,test,34,2.0,1.2285714285714286,246,-54.15549850463867,3,3.0,0|1|2|3,
1770054500,1,test,35,3.0,1.2777777777777777,247,-53.77386474609375,3,3.0,0|1|2|3,
1770054530,1,test,36,3.0,1.3243243243243243,260,-53.54229736328125,3,3.0,0|1|2|3,
1770054549,1,test,37,1.0,1.3157894736842106,157,-53.64902877807617,3,3.0,0|1|2|3,
1770054572,1,test,38,2.0,1.3333333333333333,202,-53.65068054199219,3,3.0,0|1|2|3,
1770054589,1,test,39,0.0,1.3,142,-53.642494201660156,3,3.0,0|1|2|3,
1770054612,1,test,40,2.0,1.3170731707317074,206,-53.74440383911133,3,3.0,0|1|2|3,
1770054631,1,test,41,1.0,1.3095238095238095,163,-53.26945495605469,3,3.0,0|1|2|3,
1770054658,1,test,42,2.0,1.3255813953488371,233,-53.809791564941406,3,3.0,0|1|2|3,
1770054678,1,test,43,1.0,1.3181818181818181,174,-54.13930130004883,3,3.0,0|1|2|3,
1770054694,1,test,44,0.0,1.288888888888889,140,-53.071205139160156,3,3.0,0|1|2|3,
1770054715,1,test,45,1.0,1.2826086956521738,176,-53.79133224487305,3,3.0,0|1|2|3,
1770054730,1,test,46,0.0,1.2553191489361701,132,-52.78741455078125,3,3.0,0|1|2|3,
1770054754,1,test,47,2.0,1.2708333333333333,207,-53.680789947509766,3,3.0,0|1|2|3,
1770054775,1,test,48,1.0,1.2653061224489797,179,-53.53302764892578,3,3.0,0|1|2|3,
1770054795,1,test,49,1.0,1.26,173,-53.38435745239258,3,3.0,0|1|2|3,
1770054819,1,test,50,2.0,1.2745098039215685,210,-53.708797454833984,3,3.0,0|1|2|3,
1770054837,1,test,51,1.0,1.2692307692307692,156,-53.502506256103516,3,3.0,0|1|2|3,
1770054857,1,test,52,1.0,1.2641509433962264,175,-53.78089141845703,3,3.0,0|1|2|3,
1770054883,1,test,53,2.0,1.2777777777777777,224,-53.33052062988281,3,3.0,0|1|2|3,
1770054912,1,test,54,3.0,1.309090909090909,249,-53.75104522705078,3,3.0,0|1|2|3,
1770054928,1,test,55,0.0,1.2857142857142858,140,-53.453338623046875,3,3.0,0|1|2|3,
1770054945,1,test,56,0.0,1.263157894736842,146,-53.5276985168457,3,3.0,0|1|2|3,
1770054964,1,test,57,1.0,1.2586206896551724,168,-53.684566497802734,3,3.0,0|1|2|3,
1770054990,1,test,58,2.0,1.271186440677966,218,-54.08805465698242,3,3.0,0|1|2|3,
1770055008,1,test,59,1.0,1.2666666666666666,158,-53.67292022705078,3,3.0,0|1|2|3,
1770055030,1,test,60,1.0,1.2622950819672132,191,-53.590702056884766,3,3.0,0|1|2|3,
1770055054,1,test,61,2.0,1.2741935483870968,208,-53.978111267089844,3,3.0,0|1|2|3,
1770055089,1,test,62,4.0,1.3174603174603174,305,-53.43818283081055,3,3.0,0|1|2|3,
1770055104,1,test,63,0.0,1.296875,127,-52.96843338012695,3,3.0,0|1|2|3,
1770055133,1,test,64,3.0,1.323076923076923,253,-53.8337516784668,3,3.0,0|1|2|3,
1770055158,1,test,65,2.0,1.3333333333333333,209,-53.48064422607422,3,3.0,0|1|2|3,
1770055176,1,test,66,1.0,1.328358208955224,159,-53.781620025634766,3,3.0,0|1|2|3,
1770055205,1,test,67,3.0,1.3529411764705883,256,-53.273319244384766,3,3.0,0|1|2|3,
1770055230,1,test,68,3.0,1.3768115942028984,212,-53.490325927734375,3,3.0,0|1|2|3,
1770055247,1,test,69,0.0,1.3571428571428572,144,-53.37314987182617,3,3.0,0|1|2|3,
1770055266,1,test,70,1.0,1.352112676056338,169,-53.94111251831055,3,3.0,0|1|2|3,
1770055300,1,test,71,4.0,1.3888888888888888,297,-53.48133850097656,3,3.0,0|1|2|3,
1770055321,1,test,72,1.0,1.3835616438356164,182,-53.49491500854492,3,3.0,0|1|2|3,
1770055347,1,test,73,2.0,1.3918918918918919,219,-54.016597747802734,3,3.0,0|1|2|3,
1770055368,1,test,74,1.0,1.3866666666666667,185,-53.61603927612305,3,3.0,0|1|2|3,
1770055384,1,test,75,0.0,1.368421052631579,138,-53.2663459777832,3,3.0,0|1|2|3,
1770055411,1,test,76,3.0,1.3896103896103895,230,-53.946109771728516,3,3.0,0|1|2|3,
1770055434,1,test,77,2.0,1.3974358974358974,203,-53.39093017578125,3,3.0,0|1|2|3,
1770055466,1,test,78,3.0,1.4177215189873418,272,-53.5617561340332,3,3.0,0|1|2|3,
1770055490,1,test,79,2.0,1.425,209,-53.963706970214844,3,3.0,0|1|2|3,
1770055514,1,test,80,2.0,1.4320987654320987,211,-53.67714309692383,3,3.0,0|1|2|3,
1770055557,1,test,81,6.0,1.4878048780487805,366,-53.59627151489258,3,3.0,0|1|2|3,
1770055583,1,test,82,2.0,1.4939759036144578,223,-53.699371337890625,3,3.0,0|1|2|3,
1770055598,1,test,83,0.0,1.4761904761904763,128,-52.96665954589844,3,3.0,0|1|2|3,
1770055613,1,test,84,0.0,1.4588235294117646,136,-53.16444778442383,3,3.0,0|1|2|3,
1770055632,1,test,85,1.0,1.4534883720930232,159,-53.338199615478516,3,3.0,0|1|2|3,
1770055654,1,test,86,2.0,1.4597701149425288,195,-53.64314270019531,3,3.0,0|1|2|3,
1770055670,1,test,87,0.0,1.4431818181818181,137,-53.08855056762695,3,3.0,0|1|2|3,
1770055684,1,test,88,0.0,1.4269662921348314,124,-53.149879455566406,3,3.0,0|1|2|3,
1770055728,1,test,89,6.0,1.4777777777777779,378,-54.28778839111328,3,3.0,0|1|2|3,
1770055749,1,test,90,1.0,1.4725274725274726,178,-53.682865142822266,3,3.0,0|1|2|3,
1770055766,1,test,91,0.0,1.4565217391304348,149,-53.93567657470703,3,3.0,0|1|2|3,
1770055789,1,test,92,2.0,1.4623655913978495,201,-53.72208786010742,3,3.0,0|1|2|3,
1770055818,1,test,93,3.0,1.4787234042553192,251,-53.66383361816406,3,3.0,0|1|2|3,
1770055833,1,test,94,0.0,1.4631578947368422,129,-53.198402404785156,3,3.0,0|1|2|3,
1770055850,1,test,95,0.0,1.4479166666666667,143,-53.77613067626953,3,3.0,0|1|2|3,
1770055865,1,test,96,0.0,1.4329896907216495,130,-53.4399528503418,3,3.0,0|1|2|3,
1770055881,1,test,97,0.0,1.4183673469387754,143,-53.21227264404297,3,3.0,0|1|2|3,
1770055896,1,test,98,0.0,1.404040404040404,124,-53.30360794067383,3,3.0,0|1|2|3,
1770055915,1,test,99,1.0,1.4,163,-54.41790771484375,3,3.0,0|1|2|3,
1770055915,1,test_cycle_avg,-1,1.4,1.4,189,-53.61422191619873,-1,,,1.2649110640673518
1770055946,2,train,0,2.0,2.0,208,-53.64970016479492,3,3.0,0|1|2|3,
1770055965,2,train,1,0.0,1.0,125,-53.4337158203125,3,3.0,0|1|2|3,
1770055985,2,train,2,0.0,0.6666666666666666,131,-53.64226150512695,3,3.0,0|1|2|3,
1770056017,2,train,3,2.0,1.0,203,-53.3980598449707,3,3.0,0|1|2|3,
1770056038,2,train,4,0.0,0.8,141,-53.58946990966797,3,3.0,0|1|2|3,
1770056058,2,train,5,0.0,0.6666666666666666,132,-53.31902313232422,3,3.0,0|1|2|3,
1770056087,2,train,6,1.0,0.7142857142857143,187,-53.513511657714844,3,3.0,0|1|2|3,
1770056114,2,train,7,1.0,0.75,178,-53.480438232421875,3,3.0,0|1|2|3,
1770056150,2,train,8,3.0,1.0,233,-53.606388092041016,3,3.0,0|1|2|3,
1770056181,2,train,9,2.0,1.1,201,-53.00089645385742,3,3.0,0|1|2|3,
1770056214,2,train,10,2.0,1.1818181818181819,217,-53.35599136352539,3,3.0,0|1|2|3,
1770056236,2,train,11,0.0,1.0833333333333333,143,-53.71870040893555,3,3.0,0|1|2|3,
1770056260,2,train,12,1.0,1.0769230769230769,158,-53.25519561767578,3,3.0,0|1|2|3,
1770056306,2,train,13,4.0,1.2857142857142858,301,-53.39332962036133,3,3.0,0|1|2|3,
1770056336,2,train,14,1.0,1.2666666666666666,190,-52.9442024230957,3,3.0,0|1|2|3,
1770056377,2,train,15,3.0,1.375,273,-52.87789535522461,3,3.0,0|1|2|3,
1770056410,2,train,16,2.0,1.411764705882353,212,-53.0418586730957,3,3.0,0|1|2|3,
1770056430,2,train,17,0.0,1.3333333333333333,131,-53.07316207885742,3,3.0,0|1|2|3,
1770056452,2,train,18,0.0,1.263157894736842,142,-53.465362548828125,3,3.0,0|1|2|3,
1770056498,2,train,19,4.0,1.4,302,-53.1910514831543,3,3.0,0|1|2|3,
1770056525,2,train,20,1.0,1.380952380952381,177,-54.30934524536133,3,3.0,0|1|2|3,
1770056557,2,train,21,2.0,1.4090909090909092,207,-53.202857971191406,3,3.0,0|1|2|3,
1770056587,2,train,22,1.0,1.391304347826087,193,-53.50042724609375,3,3.0,0|1|2|3,
1770056606,2,train,23,0.0,1.3333333333333333,131,-52.749359130859375,3,3.0,0|1|2|3,
1770056638,2,train,24,2.0,1.36,209,-53.32011795043945,3,3.0,0|1|2|3,
1770056669,2,train,25,2.0,1.3846153846153846,200,-54.195613861083984,3,3.0,0|1|2|3,
1770056690,2,train,26,0.0,1.3333333333333333,134,-53.11125946044922,3,3.0,0|1|2|3,
1770056709,2,train,27,0.0,1.2857142857142858,129,-53.14344787597656,3,3.0,0|1|2|3,
1770056737,2,train,28,2.0,1.3103448275862069,184,-53.54716873168945,3,3.0,0|1|2|3,
1770056757,2,train,29,0.0,1.2666666666666666,129,-53.187889099121094,3,3.0,0|1|2|3,
