timestamp,cycle,mode,episode_in_mode,total_reward,reward_cum_avg,steps,v_out_mean,out_first_spike_step,out_first_spike_time,out_first_spike_neurons,reward_std
1770008699,1,train,75,2.0,0.9473684210526315,211,-51.50580978393555,3,3.0,0|1|2|3,
1770008721,1,train,76,0.0,0.935064935064935,143,-51.61024475097656,3,3.0,0|1|2|3,
1770008750,1,train,77,1.0,0.9358974358974359,185,-51.472965240478516,3,3.0,0|1|2|3,
1770008777,1,train,78,1.0,0.9367088607594937,178,-51.24415588378906,3,3.0,0|1|2|3,
1770008817,1,train,79,3.0,0.9625,262,-51.48194122314453,3,3.0,0|1|2|3,
1770008850,1,train,80,2.0,0.9753086419753086,220,-51.54166030883789,3,3.0,0|1|2|3,
1770008884,1,train,81,2.0,0.9878048780487805,216,-51.90544128417969,3,3.0,0|1|2|3,
1770008915,1,train,82,2.0,1.0,203,-51.41730880737305,3,3.0,0|1|2|3,
1770008958,1,train,83,3.0,1.0238095238095237,281,-51.74238967895508,3,3.0,0|1|2|3,
1770008989,1,train,84,2.0,1.035294117647059,204,-51.10841751098633,3,3.0,0|1|2|3,
1770009009,1,train,85,0.0,1.0232558139534884,130,-51.41880798339844,3,3.0,0|1|2|3,
1770009042,1,train,86,2.0,1.0344827586206897,219,-51.29650115966797,3,3.0,0|1|2|3,
1770009064,1,train,87,0.0,1.0227272727272727,141,-51.89201354980469,3,3.0,0|1|2|3,
1770009085,1,train,88,0.0,1.0112359550561798,143,-51.28103256225586,3,3.0,0|1|2|3,
1770009107,1,train,89,0.0,1.0,138,-51.23392105102539,3,3.0,0|1|2|3,
1770009128,1,train,90,0.0,0.989010989010989,139,-51.449066162109375,3,3.0,0|1|2|3,
1770009151,1,train,91,0.0,0.9782608695652174,150,-51.33253479003906,3,3.0,0|1|2|3,
1770009183,1,train,92,2.0,0.989247311827957,213,-51.34061050415039,3,3.0,0|1|2|3,
1770009206,1,train,93,0.0,0.9787234042553191,149,-51.58196258544922,3,3.0,0|1|2|3,
1770009229,1,train,94,0.0,0.968421052631579,147,-51.503170013427734,3,3.0,0|1|2|3,
1770009250,1,train,95,0.0,0.9583333333333334,139,-51.55181121826172,3,3.0,0|1|2|3,
1770009283,1,train,96,2.0,0.9690721649484536,216,-52.19605255126953,3,3.0,0|1|2|3,
1770009310,1,train,97,1.0,0.9693877551020408,176,-51.9649772644043,3,3.0,0|1|2|3,
1770009343,1,train,98,2.0,0.9797979797979798,214,-51.57100296020508,3,3.0,0|1|2|3,
1770009383,1,train,99,3.0,1.0,259,-51.91505813598633,3,3.0,0|1|2|3,
1770009383,1,train_cycle_avg,-1,1.0,1.0,180,-50.93126434326172,-1,,,1.0770329614269007
1770009402,1,test,0,1.0,1.0,168,-51.983638763427734,3,3.0,0|1|2|3,
1770009419,1,test,1,0.0,0.5,144,-51.6634635925293,3,3.0,0|1|2|3,
1770009443,1,test,2,2.0,1.0,203,-51.4388313293457,3,3.0,0|1|2|3,
1770009458,1,test,3,0.0,0.75,133,-51.56502914428711,3,3.0,0|1|2|3,
1770009473,1,test,4,0.0,0.6,131,-51.298980712890625,3,3.0,0|1|2|3,
1770009493,1,test,5,1.0,0.6666666666666666,169,-51.955169677734375,3,3.0,0|1|2|3,
1770009525,1,test,6,3.0,1.0,276,-51.69729995727539,3,3.0,0|1|2|3,
1770009554,1,test,7,3.0,1.25,248,-51.81986999511719,3,3.0,0|1|2|3,
1770009571,1,test,8,0.0,1.1111111111111112,146,-51.88965606689453,3,3.0,0|1|2|3,
1770009596,1,test,9,2.0,1.2,220,-51.6193733215332,3,3.0,0|1|2|3,
1770009621,1,test,10,2.0,1.2727272727272727,214,-51.6766242980957,3,3.0,0|1|2|3,
1770009637,1,test,11,0.0,1.1666666666666667,141,-52.21867752075195,3,3.0,0|1|2|3,
1770009662,1,test,12,2.0,1.2307692307692308,214,-51.87393569946289,3,3.0,0|1|2|3,
1770009686,1,test,13,2.0,1.2857142857142858,208,-51.9357795715332,3,3.0,0|1|2|3,
1770009703,1,test,14,0.0,1.2,147,-51.66621780395508,3,3.0,0|1|2|3,
1770009730,1,test,15,3.0,1.3125,233,-51.406105041503906,3,3.0,0|1|2|3,
1770009746,1,test,16,0.0,1.2352941176470589,136,-51.963932037353516,3,3.0,0|1|2|3,
1770009762,1,test,17,0.0,1.1666666666666667,138,-52.325660705566406,3,3.0,0|1|2|3,
1770009781,1,test,18,1.0,1.1578947368421053,164,-51.59726333618164,3,3.0,0|1|2|3,
1770009805,1,test,19,2.0,1.2,211,-51.85967254638672,3,3.0,0|1|2|3,
1770009821,1,test,20,0.0,1.1428571428571428,140,-52.20010757446289,3,3.0,0|1|2|3,
1770009846,1,test,21,2.0,1.1818181818181819,209,-51.764068603515625,3,3.0,0|1|2|3,
1770009862,1,test,22,0.0,1.1304347826086956,140,-51.841888427734375,3,3.0,0|1|2|3,
1770009882,1,test,23,1.0,1.125,176,-51.76631546020508,3,3.0,0|1|2|3,
1770009907,1,test,24,2.0,1.16,213,-51.49684143066406,3,3.0,0|1|2|3,
1770009923,1,test,25,0.0,1.1153846153846154,138,-51.647010803222656,3,3.0,0|1|2|3,
1770009940,1,test,26,0.0,1.0740740740740742,144,-51.83525085449219,3,3.0,0|1|2|3,
1770009965,1,test,27,2.0,1.1071428571428572,220,-51.59396743774414,3,3.0,0|1|2|3,
1770009990,1,test,28,2.0,1.1379310344827587,218,-51.91083526611328,3,3.0,0|1|2|3,
1770010005,1,test,29,0.0,1.1,132,-51.62516403198242,3,3.0,0|1|2|3,
1770010022,1,test,30,0.0,1.064516129032258,147,-51.40991973876953,3,3.0,0|1|2|3,
1770010037,1,test,31,0.0,1.03125,128,-51.372779846191406,3,3.0,0|1|2|3,
1770010060,1,test,32,1.0,1.0303030303030303,199,-51.6436767578125,3,3.0,0|1|2|3,
1770010077,1,test,33,0.0,1.0,144,-51.82449722290039,3,3.0,0|1|2|3,
1770010100,1,test,34,2.0,1.0285714285714285,203,-51.48750686645508,3,3.0,0|1|2|3,
1770010124,1,test,35,2.0,1.0555555555555556,204,-51.92087173461914,3,3.0,0|1|2|3,
1770010148,1,test,36,2.0,1.0810810810810811,206,-51.5887565612793,3,3.0,0|1|2|3,
1770010171,1,test,37,2.0,1.105263157894737,200,-51.92531967163086,3,3.0,0|1|2|3,
1770010197,1,test,38,2.0,1.1282051282051282,224,-51.621707916259766,3,3.0,0|1|2|3,
1770010228,1,test,39,3.0,1.175,269,-51.61213684082031,3,3.0,0|1|2|3,
1770010248,1,test,40,1.0,1.170731707317073,171,-51.38996505737305,3,3.0,0|1|2|3,
1770010271,1,test,41,2.0,1.1904761904761905,202,-51.7869873046875,3,3.0,0|1|2|3,
1770010286,1,test,42,0.0,1.1627906976744187,129,-51.97611999511719,3,3.0,0|1|2|3,
1770010310,1,test,43,2.0,1.1818181818181819,209,-51.67881393432617,3,3.0,0|1|2|3,
1770010334,1,test,44,2.0,1.2,206,-51.92674255371094,3,3.0,0|1|2|3,
1770010360,1,test,45,2.0,1.2173913043478262,225,-52.02322769165039,3,3.0,0|1|2|3,
1770010376,1,test,46,0.0,1.1914893617021276,135,-51.963890075683594,3,3.0,0|1|2|3,
1770010392,1,test,47,0.0,1.1666666666666667,135,-51.94083786010742,3,3.0,0|1|2|3,
1770010419,1,test,48,2.0,1.183673469387755,232,-51.695247650146484,3,3.0,0|1|2|3,
1770010439,1,test,49,1.0,1.18,172,-51.133113861083984,3,3.0,0|1|2|3,
1770010460,1,test,50,1.0,1.1764705882352942,191,-51.75286865234375,3,3.0,0|1|2|3,
1770010481,1,test,51,1.0,1.1730769230769231,179,-51.543304443359375,3,3.0,0|1|2|3,
1770010506,1,test,52,2.0,1.1886792452830188,217,-51.88408279418945,3,3.0,0|1|2|3,
1770010536,1,test,53,3.0,1.2222222222222223,253,-52.078453063964844,3,3.0,0|1|2|3,
1770010552,1,test,54,0.0,1.2,144,-51.54121398925781,3,3.0,0|1|2|3,
1770010587,1,test,55,4.0,1.25,297,-51.52837371826172,3,3.0,0|1|2|3,
1770010607,1,test,56,1.0,1.2456140350877194,178,-51.64143753051758,3,3.0,0|1|2|3,
1770010631,1,test,57,2.0,1.2586206896551724,209,-51.466064453125,3,3.0,0|1|2|3,
1770010668,1,test,58,4.0,1.305084745762712,317,-51.63612747192383,3,3.0,0|1|2|3,
1770010692,1,test,59,2.0,1.3166666666666667,211,-52.045040130615234,3,3.0,0|1|2|3,
1770010716,1,test,60,2.0,1.3278688524590163,202,-51.78963088989258,3,3.0,0|1|2|3,
1770010732,1,test,61,0.0,1.3064516129032258,136,-52.42035675048828,3,3.0,0|1|2|3,
1770010766,1,test,62,4.0,1.3492063492063493,293,-52.05729675292969,3,3.0,0|1|2|3,
1770010781,1,test,63,0.0,1.328125,137,-52.00486373901367,3,3.0,0|1|2|3,
1770010802,1,test,64,1.0,1.323076923076923,177,-51.67436599731445,3,3.0,0|1|2|3,
1770010826,1,test,65,2.0,1.3333333333333333,210,-51.31098937988281,3,3.0,0|1|2|3,
1770010850,1,test,66,2.0,1.3432835820895523,204,-51.996490478515625,3,3.0,0|1|2|3,
1770010867,1,test,67,0.0,1.3235294117647058,147,-51.59407043457031,3,3.0,0|1|2|3,
1770010883,1,test,68,0.0,1.3043478260869565,141,-51.75170135498047,3,3.0,0|1|2|3,
1770010905,1,test,69,1.0,1.3,187,-51.717933654785156,3,3.0,0|1|2|3,
1770010923,1,test,70,0.0,1.2816901408450705,158,-51.658843994140625,3,3.0,0|1|2|3,
1770010945,1,test,71,1.0,1.2777777777777777,188,-52.00163650512695,3,3.0,0|1|2|3,
1770010974,1,test,72,3.0,1.3013698630136987,253,-51.98020935058594,3,3.0,0|1|2|3,
1770010989,1,test,73,0.0,1.2837837837837838,131,-51.223331451416016,3,3.0,0|1|2|3,
1770011013,1,test,74,2.0,1.2933333333333332,204,-51.74612808227539,3,3.0,0|1|2|3,
1770011052,1,test,75,5.0,1.3421052631578947,338,-51.652427673339844,3,3.0,0|1|2|3,
1770011071,1,test,76,1.0,1.3376623376623376,160,-51.71354675292969,3,3.0,0|1|2|3,
1770011087,1,test,77,0.0,1.3205128205128205,144,-51.63292694091797,3,3.0,0|1|2|3,
1770011116,1,test,78,3.0,1.3417721518987342,249,-52.249507904052734,3,3.0,0|1|2|3,
1770011144,1,test,79,2.0,1.35,241,-51.86418914794922,3,3.0,0|1|2|3,
1770011159,1,test,80,0.0,1.3333333333333333,130,-51.1057014465332,3,3.0,0|1|2|3,
1770011183,1,test,81,2.0,1.3414634146341464,207,-52.19083786010742,3,3.0,0|1|2|3,
1770011208,1,test,82,2.0,1.3493975903614457,211,-51.84159851074219,3,3.0,0|1|2|3,
1770011232,1,test,83,2.0,1.3571428571428572,209,-51.16630935668945,3,3.0,0|1|2|3,
1770011262,1,test,84,3.0,1.3764705882352941,260,-51.81202697753906,3,3.0,0|1|2|3,
1770011280,1,test,85,0.0,1.3604651162790697,158,-51.40192794799805,3,3.0,0|1|2|3,
1770011307,1,test,86,2.0,1.367816091954023,232,-52.10908508300781,3,3.0,0|1|2|3,
1770011322,1,test,87,0.0,1.3522727272727273,129,-51.27896499633789,3,3.0,0|1|2|3,
1770011338,1,test,88,0.0,1.3370786516853932,142,-51.256778717041016,3,3.0,0|1|2|3,
1770011359,1,test,89,1.0,1.3333333333333333,182,-51.81788635253906,3,3.0,0|1|2|3,
1770011380,1,test,90,1.0,1.3296703296703296,183,-51.880462646484375,3,3.0,0|1|2|3,
1770011405,1,test,91,2.0,1.3369565217391304,210,-51.80814743041992,3,3.0,0|1|2|3,
1770011425,1,test,92,1.0,1.3333333333333333,176,-51.749664306640625,3,3.0,0|1|2|3,
1770011452,1,test,93,2.0,1.3404255319148937,229,-52.111366271972656,3,3.0,0|1|2|3,
1770011489,1,test,94,4.0,1.368421052631579,324,-51.61787414550781,3,3.0,0|1|2|3,
1770011514,1,test,95,2.0,1.375,213,-51.98408508300781,3,3.0,0|1|2|3,
1770011529,1,test,96,0.0,1.3608247422680413,133,-51.00001907348633,3,3.0,0|1|2|3,
1770011553,1,test,97,2.0,1.3673469387755102,209,-51.721824645996094,3,3.0,0|1|2|3,
1770011574,1,test,98,1.0,1.3636363636363635,181,-51.55585479736328,3,3.0,0|1|2|3,
1770011602,1,test,99,3.0,1.38,235,-52.04545593261719,3,3.0,0|1|2|3,
1770011602,1,test_cycle_avg,-1,1.38,1.38,192,-51.73672035217285,-1,,,1.1897898974188679
1770011623,2,train,0,0.0,0.0,138,-51.8462028503418,3,3.0,0|1|2|3,
1770011647,2,train,1,1.0,0.5,160,-50.995819091796875,3,3.0,0|1|2|3,
1770011675,2,train,2,1.0,0.6666666666666666,183,-51.960838317871094,3,3.0,0|1|2|3,
1770011707,2,train,3,2.0,1.0,208,-51.707462310791016,3,3.0,0|1|2|3,
1770011729,2,train,4,0.0,0.8,146,-51.93044662475586,3,3.0,0|1|2|3,
1770011751,2,train,5,0.0,0.6666666666666666,139,-51.89356994628906,3,3.0,0|1|2|3,
1770011792,2,train,6,3.0,1.0,273,-51.739688873291016,3,3.0,0|1|2|3,
1770011832,2,train,7,3.0,1.25,261,-51.55126953125,3,3.0,0|1|2|3,
1770011861,2,train,8,1.0,1.2222222222222223,189,-51.459556579589844,3,3.0,0|1|2|3,
1770011893,2,train,9,2.0,1.3,211,-51.38608932495117,3,3.0,0|1|2|3,
1770011925,2,train,10,2.0,1.3636363636363635,209,-51.447601318359375,3,3.0,0|1|2|3,
1770011948,2,train,11,0.0,1.25,146,-51.4579963684082,3,3.0,0|1|2|3,
1770011981,2,train,12,2.0,1.3076923076923077,218,-51.224300384521484,3,3.0,0|1|2|3,
1770012013,2,train,13,2.0,1.3571428571428572,211,-51.44207763671875,3,3.0,0|1|2|3,
1770012055,2,train,14,3.0,1.4666666666666666,272,-51.545082092285156,3,3.0,0|1|2|3,
1770012086,2,train,15,2.0,1.5,202,-51.685462951660156,3,3.0,0|1|2|3,
1770012108,2,train,16,0.0,1.411764705882353,143,-51.28463363647461,3,3.0,0|1|2|3,
1770012132,2,train,17,0.0,1.3333333333333333,163,-51.41835021972656,3,3.0,0|1|2|3,
1770012164,2,train,18,2.0,1.368421052631579,210,-51.93971252441406,3,3.0,0|1|2|3,
1770012196,2,train,19,2.0,1.4,209,-51.40595626831055,3,3.0,0|1|2|3,
1770012218,2,train,20,0.0,1.3333333333333333,143,-52.08726501464844,3,3.0,0|1|2|3,
1770012242,2,train,21,0.0,1.2727272727272727,154,-52.11431884765625,3,3.0,0|1|2|3,
1770012273,2,train,22,2.0,1.3043478260869565,202,-52.280372619628906,3,3.0,0|1|2|3,
1770012293,2,train,23,0.0,1.25,134,-52.07891845703125,3,3.0,0|1|2|3,
1770012315,2,train,24,0.0,1.2,145,-51.69060516357422,3,3.0,0|1|2|3,
1770012347,2,train,25,1.0,1.1923076923076923,207,-52.082706451416016,3,3.0,0|1|2|3,
1770012379,2,train,26,2.0,1.2222222222222223,212,-52.296390533447266,3,3.0,0|1|2|3,
1770012400,2,train,27,0.0,1.1785714285714286,133,-51.942604064941406,3,3.0,0|1|2|3,
1770012440,2,train,28,3.0,1.2413793103448276,263,-51.982330322265625,3,3.0,0|1|2|3,
1770012461,2,train,29,0.0,1.2,138,-52.272972106933594,3,3.0,0|1|2|3,
1770012482,2,train,30,0.0,1.1612903225806452,141,-52.23497009277344,3,3.0,0|1|2|3,
1770012514,2,train,31,2.0,1.1875,207,-51.689552307128906,3,3.0,0|1|2|3,
1770012537,2,train,32,0.0,1.1515151515151516,147,-52.31087112426758,3,3.0,0|1|2|3,
1770012558,2,train,33,0.0,1.1176470588235294,135,-51.45429992675781,3,3.0,0|1|2|3,
1770012586,2,train,34,1.0,1.1142857142857143,184,-51.27227783203125,3,3.0,0|1|2|3,
1770012634,2,train,35,4.0,1.1944444444444444,318,-51.880226135253906,3,3.0,0|1|2|3,
1770012667,2,train,36,2.0,1.2162162162162162,216,-52.40728759765625,3,3.0,0|1|2|3,
1770012699,2,train,37,2.0,1.236842105263158,207,-51.796932220458984,3,3.0,0|1|2|3,
1770012731,2,train,38,2.0,1.2564102564102564,207,-51.82733154296875,3,3.0,0|1|2|3,
1770012767,2,train,39,2.0,1.275,237,-51.573692321777344,3,3.0,0|1|2|3,
1770012787,2,train,40,0.0,1.2439024390243902,134,-51.5699348449707,3,3.0,0|1|2|3,
1770012811,2,train,41,0.0,1.2142857142857142,154,-51.83628463745117,3,3.0,0|1|2|3,
1770012831,2,train,42,0.0,1.186046511627907,133,-51.40057373046875,3,3.0,0|1|2|3,
1770012854,2,train,43,0.0,1.1590909090909092,150,-51.73890686035156,3,3.0,0|1|2|3,
1770012878,2,train,44,0.0,1.1333333333333333,158,-51.5245246887207,3,3.0,0|1|2|3,
1770012902,2,train,45,0.0,1.108695652173913,155,-52.15993881225586,3,3.0,0|1|2|3,
1770012935,2,train,46,2.0,1.127659574468085,213,-52.60097885131836,3,3.0,0|1|2|3,
1770012955,2,train,47,0.0,1.1041666666666667,133,-52.058231353759766,3,3.0,0|1|2|3,
1770012979,2,train,48,0.0,1.0816326530612246,159,-52.4345588684082,3,3.0,0|1|2|3,
1770013003,2,train,49,0.0,1.06,156,-52.18634033203125,3,3.0,0|1|2|3,
1770013036,2,train,50,2.0,1.0784313725490196,214,-52.16126251220703,3,3.0,0|1|2|3,
1770013069,2,train,51,2.0,1.0961538461538463,215,-52.158103942871094,3,3.0,0|1|2|3,
1770013101,2,train,52,2.0,1.1132075471698113,209,-52.319461822509766,3,3.0,0|1|2|3,
1770013121,2,train,53,0.0,1.0925925925925926,133,-52.81874084472656,3,3.0,0|1|2|3,
1770013161,2,train,54,3.0,1.1272727272727272,260,-52.12192916870117,3,3.0,0|1|2|3,
1770013182,2,train,55,0.0,1.1071428571428572,137,-51.7262077331543,3,3.0,0|1|2|3,
1770013213,2,train,56,2.0,1.1228070175438596,204,-51.87348175048828,3,3.0,0|1|2|3,
1770013234,2,train,57,0.0,1.103448275862069,138,-51.51487731933594,3,3.0,0|1|2|3,
1770013254,2,train,58,0.0,1.0847457627118644,133,-51.68552017211914,3,3.0,0|1|2|3,
1770013283,2,train,59,1.0,1.0833333333333333,189,-52.17620086669922,3,3.0,0|1|2|3,
1770013304,2,train,60,0.0,1.0655737704918034,137,-51.05058288574219,3,3.0,0|1|2|3,
1770013332,2,train,61,1.0,1.064516129032258,179,-51.64073944091797,3,3.0,0|1|2|3,
1770013359,2,train,62,1.0,1.0634920634920635,179,-52.060035705566406,3,3.0,0|1|2|3,
1770013381,2,train,63,0.0,1.046875,145,-51.60908508300781,3,3.0,0|1|2|3,
1770013429,2,train,64,4.0,1.0923076923076922,313,-51.09477996826172,3,3.0,0|1|2|3,
1770013481,2,train,65,5.0,1.1515151515151516,344,-51.60478591918945,3,3.0,0|1|2|3,
1770013513,2,train,66,2.0,1.164179104477612,209,-51.82672119140625,3,3.0,0|1|2|3,
1770013543,2,train,67,1.0,1.161764705882353,192,-51.68007278442383,3,3.0,0|1|2|3,
1770013575,2,train,68,2.0,1.173913043478261,212,-51.850101470947266,3,3.0,0|1|2|3,
1770013596,2,train,69,0.0,1.1571428571428573,136,-51.299095153808594,3,3.0,0|1|2|3,
1770013616,2,train,70,0.0,1.1408450704225352,131,-51.51858901977539,3,3.0,0|1|2|3,
1770013645,2,train,71,1.0,1.1388888888888888,189,-50.859519958496094,3,3.0,0|1|2|3,
1770013667,2,train,72,0.0,1.1232876712328768,143,-50.66667938232422,3,3.0,0|1|2|3,
1770013688,2,train,73,0.0,1.1081081081081081,142,-51.424686431884766,3,3.0,0|1|2|3,
1770013728,2,train,74,3.0,1.1333333333333333,260,-51.608577728271484,3,3.0,0|1|2|3,
1770013764,2,train,75,2.0,1.144736842105263,236,-51.29133987426758,3,3.0,0|1|2|3,
1770013784,2,train,76,0.0,1.12987012987013,130,-52.1483154296875,3,3.0,0|1|2|3,
1770013824,2,train,77,3.0,1.1538461538461537,265,-51.331398010253906,3,3.0,0|1|2|3,
1770013846,2,train,78,0.0,1.139240506329114,139,-51.49424362182617,3,3.0,0|1|2|3,
1770013878,2,train,79,2.0,1.15,210,-51.62248229980469,3,3.0,0|1|2|3,
